Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
346,0,0,0,0,0.53348554,0,0.289320142,0,0,0.177194318,0,0,22
347,0,0,0,0,0.533632287,0,0,0.19955157,0,0,0,0.266816143,17
348,0,0,0,0,0.534754184,0,0,0.029810482,0,0.104346026,0,0.331089307,8
349,0,0,0,0,0.537267941,0,0.228318094,0.140205043,0,0,0,0.094208922,17
350,0,0,0,0,0.537732538,0,0,0.23043173,0,0.021586522,0,0.21024921,1
351,0,0,0,0,0.539197572,0,0,0,0.137389468,0,0,0.32341296,7
352,0,0,0,0,0.545315904,0,0,0,0.214705882,0.012636166,0,0.227342048,19
353,0,0,0,0,0.545315904,0,0,0,0.214705882,0.012636166,0,0.227342048,19
354,0,0,0,0,0.545454545,0,0.004329004,0,0.227272727,0,0,0.222943723,19
355,0,0,0,0,0.546455992,0,0,0.226772004,0,0,0,0.226772004,17
356,0,0,0,0,0.547067343,0,0,0,0.29217958,0,0,0.160753077,10
357,0,0,0,0,0.547382199,0,0.015445026,0.297120419,0,0.015445026,0,0.12460733,17
358,0,0,0,0,0.548731974,0,0,0.163600199,0,0,0,0.287667827,17
359,0,0,0,0,0.552208381,0,0,0.196511891,0,0,0,0.251279728,17
360,0,0,0,0,0.552497343,0,0,0.024760893,0,0,0,0.422741764,17
361,0,0,0,0,0.553571429,0,0,0,0.226747174,0,0,0.219681398,5
362,0,0,0,0,0.553652294,0,0.046268951,0,0.046268951,0,0,0.353809805,17
363,0,0,0,0,0.557033248,0,0,0.117647059,0,0,0,0.325319693,24
364,0,0,0,0,0.557852995,0,0,0.218524288,0,0.017419629,0,0.206203087,1
365,0,0,0,0,0.566235197,0,0.005416322,0.109703479,0,0.005416322,0,0.313228679,17
366,0,0,0,0,0.569060773,0,0.011049724,0,0.220994475,0.022099448,0,0.17679558,19
367,0,0,0,0,0.569151671,0,0,0.130719794,0,0,0,0.300128535,17
368,0,0,0,0,0.569189602,0,0,0.272171254,0,0,0,0.158639144,17
369,0,0,0,0,0.569840743,0,0,0,0.142501659,0,0,0.287657598,5
370,0,0,0,0,0.569978939,0,0,0.294466782,0,0,0,0.135554279,1
371,0,0,0,0,0.572115385,0,0,0.213942308,0,0.070913462,0,0.143028846,17
372,0,0,0,0,0.572327044,0,0,0,0.226415094,0,0,0.201257862,19
373,0,0,0,0,0.572490706,0,0,0.135315985,0,0.024163569,0,0.26802974,8
374,0,0,0,0,0.576790216,0,0.032770049,0,0.211371487,0,0,0.179068248,19
375,0,0,0,0,0.576790216,0,0.032770049,0,0.211371487,0,0,0.179068248,19
376,0,0,0,0,0.588117573,0,0.00750469,0,0.049781113,0,0,0.354596623,5
377,0,0,0,0,0.588912887,0,0,0.13462923,0,0.021238301,0,0.255219582,8
378,0,0,0,0,0.588912887,0,0,0.13462923,0,0.021238301,0,0.255219582,8
379,0,0,0,0,0.589674724,0,0.005868895,0.142643987,0,0.005868895,0,0.255943499,17
380,0,0,0,0,0.591899121,0,0,0.272067253,0,0,0,0.136033626,17
381,0,0,0,0,0.593842407,0,0,0.197773526,0,0,0,0.208384067,8
382,0,0,0,0,0.594732062,0,0,0,0,0,0,0.405267938,17
383,0,0,0,0,0.596598121,0,0.0972328,0.144706778,0,0,0,0.1614623,24
384,0,0,0,0,0.596829937,0,0,0,0.202002145,0,0,0.201167918,5
385,0,0,0,0,0.607942974,0,0.155040733,0,0.177189409,0.017820774,0,0.04200611,5
386,0,0,0,0,0.613621262,0,0,0.203488372,0,0,0,0.182890365,17
387,0,0,0,0,0.613849765,0,0,0.201542589,0,0,0,0.184607646,17
388,0,0,0,0,0.615384615,0,0.038461538,0,0.192307692,0,0,0.153846154,19
389,0,0,0,0,0.621698113,0,0,0.131132075,0,0,0,0.247169811,24
390,0,0,0,0,0.625257732,0,0,0.057731959,0,0,0,0.317010309,8
391,0,0,0,0,0.626825706,0,0,0.028237585,0,0.02872444,0,0.316212269,17
392,0,0,0,0,0.627580275,0,0,0,0,0,0,0.372419725,17
393,0,0,0,0,0.628053586,0,0,0.065799842,0,0.022458629,0,0.283687943,8
394,0,0,0,0,0.628118352,0,0,0,0,0,0,0.371881648,17
395,0,0,0,0,0.629897926,0,0.091537702,0,0.124464932,0.15409944,0,0,19
396,0,0,0,0,0.629897926,0,0.091537702,0,0.124464932,0.15409944,0,0,19
397,0,0,0,0,0.633325981,0,0,0,0.183612704,0,0,0.183061315,5
398,0,0,0,0,0.633608815,0,0,0.179752066,0,0.021177686,0,0.165461433,1
399,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
400,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
401,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
402,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
403,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
404,0,0,0,0,0.643229882,0,0,0,0,0,0,0.356770118,17
405,0,0,0,0,0.643657625,0,0,0.014292675,0,0.131070326,0,0.210979373,17
406,0,0,0,0,0.644170096,0,0,0,0,0,0,0.355829904,17
407,0,0,0,0,0.645858343,0,0,0,0.141656663,0,0,0.212484994,5
408,0,0,0,0,0.648065476,0.351934524,0,0,0,0,0,0,15
409,0,0,0,0,0.661767646,0,0,0,0.169466107,0,0,0.168766247,5
410,0,0,0,0,0.665550978,0,0,0,0,0,0,0.334449022,17
411,0,0,0,0,0.674081238,0,0.019019987,0.153449387,0,0,0,0.153449387,17
412,0,0,0,0,0.674939952,0,0.043234588,0,0.122269244,0,0,0.159556216,21
413,0,0,0,0,0.679100791,0,0,0,0,0,0,0.320899209,17
414,0,0,0,0,0.691383105,0,0,0.112409006,0,0.100474014,0,0.095733875,22
415,0,0,0,0,0.693037466,0,0,0.076539637,0,0.018974112,0,0.211448786,17
416,0,0,0,0,0.695168876,0,0,0,0,0.111158615,0,0.19367251,24
417,0,0,0,0,0.696540562,0,0,0.018409873,0,0.022253692,0,0.262795873,17
418,0,0,0,0,0.707124495,0,0,0.017994859,0,0.097686375,0,0.177194271,17
419,0,0,0,0,0.711144605,0,0,0.028016668,0,0,0,0.260838727,22
420,0,0,0,0,0.723463687,0,0.027467412,0.138268156,0,0,0,0.110800745,17
421,0,0,0,0,0.730721393,0,0,0.071517413,0,0,0,0.197761194,24
422,0,0,0,0,0.730721393,0,0,0.071517413,0,0,0,0.197761194,24
423,0,0,0,0,0.734550196,0.015384615,0,0,0,0,0,0.250065189,22
424,0,0,0,0,0.741863243,0,0.0088086,0.169453568,0,0.0088086,0,0.07106599,17
425,0,0,0,0,0.747005988,0,0.148203593,0,0,0,0.104790419,0,24
426,0,0,0,0,0.75,0,0,0,0,0,0,0.25,19
427,0,0,0,0,0.75,0,0,0,0,0,0,0.25,22
428,0,0,0,0,0.750577367,0,0,0,0,0,0,0.249422633,5
429,0,0,0,0,0.751278475,0,0.027429103,0.110646211,0,0,0,0.110646211,17
430,0,0,0,0,0.751753156,0,0,0,0,0.248246844,0,0,5
431,0,0,0,0,0.776752235,0,0,0,0,0,0,0.223247765,17
432,0,0,0,0,0.784260662,0,0,0.044165404,0,0,0,0.171573934,24
433,0,0,0,0,0.798666667,0,0,0,0,0,0,0.201333333,17
434,0,0,0,0,0.837517434,0,0,0.162482566,0,0,0,0,17
435,0,0,0,0,0.847984137,0,0,0,0,0,0,0.152015863,24
436,0,0,0,0,0.849093264,0,0,0.150906736,0,0,0,0,17
437,0,0,0,0,0.866835078,0,0,0.04619271,0,0,0,0.086972212,17
438,0,0,0,0,0.872975277,0,0,0,0,0.127024723,0,0,22
439,0,0,0,0,0.875236295,0,0,0.052930057,0,0,0,0.071833648,17
440,0,0,0,0,0.91026616,0,0,0,0.04486692,0,0,0.04486692,5
441,0,0,0,0,0.976190476,0,0,0.023809524,0,0,0,0,17
442,0,0,0,0,1,0,0,0,0,0,0,0,5
443,0,0,0,0,1,0,0,0,0,0,0,0,14
444,0,0,0,0,1,0,0,0,0,0,0,0,17
445,0,0,0,0.011184311,0.410602114,0.002757775,0.009652214,0,0.220622032,0,0.021602574,0.32357898,12
446,0,0,0,0.017368583,0.38418383,0,0,0,0.23524439,0.027128804,0,0.336074393,5
447,0,0,0,0.03177358,0.602963754,0,0.03177358,0,0.095854749,0,0,0.237634337,5
448,0,0,0,0.035900932,0.305157919,0,0.083390139,0,0.099068394,0.020222677,0,0.456259941,5
449,0,0,0,0.038885039,0.074151074,0,0.335335335,0,0,0,0,0.551628552,5
450,0,0,0,0.039010294,0,0.050207694,0.423695142,0,0,0,0.186743724,0.300343146,16
451,0,0,0,0.039545189,0.079508402,0,0.383663573,0,0,0,0,0.497282836,5
452,0,0,0,0.041373316,0.087701,0,0.248239896,0,0,0,0,0.622685789,5
453,0,0,0,0.041881765,0.08101582,0,0.38184846,0,0,0,0,0.495253955,5
454,0,0,0,0.043849437,0,0.054908809,0.297438882,0,0,0,0.202561118,0.401241754,16
455,0,0,0,0.04515778,0.376496192,0,0.026115343,0.225244831,0,0.049510337,0,0.277475517,8
456,0,0,0,0.045363193,0.271030721,0,0.091013494,0,0.136663796,0.022681596,0,0.433247201,5
457,0,0,0,0.045363193,0.271030721,0,0.091013494,0,0.136663796,0.022681596,0,0.433247201,5
458,0,0,0,0.046178344,0.370488323,0,0.098726115,0.16985138,0,0.044055202,0,0.270700637,8
459,0,0,0,0.046183953,0.395694716,0,0.023091977,0,0.22074364,0,0,0.314285714,19
460,0,0,0,0.046526726,0.048149751,0,0.261307076,0,0.400238044,0,0,0.243778403,5
461,0,0,0,0.048563668,0.106181579,0,0.296320685,0,0.019178533,0,0,0.529755535,5
462,0,0,0,0.052043388,0.087980717,0,0.347321135,0,0.114495453,0,0,0.398159308,5
463,0,0,0,0.054054054,0.405405405,0,0,0,0.216216216,0,0,0.324324324,19
464,0,0,0,0.061723602,0.276397516,0,0.102290373,0,0.117624224,0.013392857,0,0.428571429,5
465,0,0,0,0.064648649,0.421837838,0,0.058162162,0,0.192648649,0,0,0.262702703,5
466,0,0,0,0.064648649,0.421837838,0,0.058162162,0,0.192648649,0,0,0.262702703,5
467,0,0,0,0.065411156,0.374209316,0,0.068286371,0,0,0.250575043,0,0.241518114,5
468,0,0,0,0.065567557,0.336365359,0,0.098730339,0,0.150085276,0.03998484,0,0.309266629,5
469,0,0,0,0.065567557,0.336365359,0,0.098730339,0,0.150085276,0.03998484,0,0.309266629,5
470,0,0,0,0.070257611,0.135538642,0,0.264637002,0,0,0,0,0.529566745,5
471,0,0,0,0.071253071,0.418137145,0,0.067232522,0,0.18516864,0,0,0.258208622,5
472,0,0,0,0.071253071,0.418137145,0,0.067232522,0,0.18516864,0,0,0.258208622,5
473,0,0,0,0.072868928,0.216544455,0,0.109303391,0,0.145737855,0.018102658,0,0.437442713,5
474,0,0,0,0.072868928,0.216544455,0,0.109303391,0,0.145737855,0.018102658,0,0.437442713,5
475,0,0,0,0.074265976,0.403497409,0,0.069300518,0,0.186960276,0,0,0.26597582,5
476,0,0,0,0.074265976,0.403497409,0,0.069300518,0,0.186960276,0,0,0.26597582,5
477,0,0,0,0.074698795,0.3231011,0,0.105500262,0,0,0.397380828,0.049659508,0.049659508,19
478,0,0,0,0.074904782,0.550359712,0,0,0,0,0.274439272,0.050148117,0.050148117,19
479,0,0,0,0.074904782,0.550359712,0,0,0,0,0.274439272,0.050148117,0.050148117,19
480,0,0,0,0.074932188,0.096405967,0,0.172468354,0,0,0,0,0.65619349,14
481,0,0,0,0.077565632,0.245402218,0,0.24610417,0,0.162642145,0,0,0.268285835,21
482,0,0,0,0.079204954,0.072413104,0,0.26398322,0,0.243507791,0.022772673,0,0.318118258,5
483,0,0,0,0.079224195,0,0.342537804,0,0,0.199868508,0,0.378369494,0,23
484,0,0,0,0.079850746,0.343283582,0,0.137313433,0.184328358,0,0.064925373,0,0.190298507,8
485,0,0,0,0.082285079,0.0901383,0,0.260129265,0,0.032872333,0,0,0.534575023,14
486,0,0,0,0.082285079,0.0901383,0,0.260129265,0,0.032872333,0,0,0.534575023,14
487,0,0,0,0.08279553,0.535652448,0,0.086730678,0.030379348,0,0.030064536,0,0.234377459,17
488,0,0,0,0.083101901,0.109591968,0,0.234138005,0,0.049455245,0,0,0.523712882,14
489,0,0,0,0.08533291,0.517559193,0,0.104560623,0.033847132,0,0,0,0.258700143,17
490,0,0,0,0.086233519,0.366076731,0,0,0,0,0.435087303,0.056301223,0.056301223,19
491,0,0,0,0.08644636,0.369731801,0,0,0,0,0.430316092,0.056752874,0.056752874,19
492,0,0,0,0.087267525,0,0,0.288166769,0,0.075005109,0,0,0.549560597,12
493,0,0,0,0.089005862,0.367029549,0,0.119033377,0,0,0.311520517,0.056705348,0.056705348,19
494,0,0,0,0.089322149,0.111085922,0,0.238381319,0,0.187939243,0.013035593,0,0.360235774,5
495,0,0,0,0.089555822,0.365786315,0,0.118727491,0,0,0.31212485,0.056902761,0.056902761,19
496,0,0,0,0.089555822,0.365786315,0,0.118727491,0,0,0.31212485,0.056902761,0.056902761,19
497,0,0,0,0.09117463,0,0,0.293135823,0,0.077404548,0,0,0.538284999,12
498,0,0,0,0.095238095,0.419931686,0,0.04440426,0,0.169580068,0,0,0.270845891,5
499,0,0,0,0.095238095,0.419931686,0,0.04440426,0,0.169580068,0,0,0.270845891,5
500,0,0,0,0.095844343,0.098246457,0,0.229281768,0,0,0,0,0.576627432,14
501,0,0,0,0.095844343,0.098246457,0,0.229281768,0,0,0,0,0.576627432,14
502,0,0,0,0.098215432,0.096032867,0,0.193991527,0,0.201694698,0.017075363,0,0.392990114,5
503,0,0,0,0.098745226,0.614475359,0,0.096563011,0.031460266,0,0,0.004182579,0.154573559,17
504,0,0,0,0.100401936,0.10926093,0,0.303502584,0,0.038799114,0.015421212,0,0.432614224,14
505,0,0,0,0.100978527,0.416145692,0,0,0,0,0.354036423,0.064419679,0.064419679,19
506,0,0,0,0.100978527,0.416145692,0,0,0,0,0.354036423,0.064419679,0.064419679,19
507,0,0,0,0.101621033,0.415066067,0,0,0,0,0.35417518,0.06456886,0.06456886,19
508,0,0,0,0.104179444,0.101200386,0,0.271882941,0,0.037939192,0,0,0.484798037,14
509,0,0,0,0.10889803,0.290863823,0,0.162589305,0,0.144078805,0,0,0.293570037,14
510,0,0,0,0.109096875,0.186613075,0,0.148142072,0,0.142482159,0,0,0.413665819,14
511,0,0,0,0.109841147,0.273149942,0,0,0,0.19352964,0.292328555,0,0.131150717,5
512,0,0,0,0.11035818,0.272991288,0,0,0,0.194578896,0.292158761,0,0.129912875,5
513,0,0,0,0.110379551,0.273044152,0,0,0,0.194616576,0.292215337,0,0.129744384,5
514,0,0,0,0.11122449,0,0,0.233673469,0,0.236588921,0.03425656,0,0.38425656,5
515,0,0,0,0.111365807,0.269340974,0,0,0,0.19808978,0.288252149,0,0.132951289,5
516,0,0,0,0.11155914,0.270737327,0,0,0,0.194124424,0.289746544,0,0.133832565,5
517,0,0,0,0.111666346,0.270997501,0,0,0,0.196232943,0.290024986,0,0.131078224,5
518,0,0,0,0.113603681,0.070463043,0,0,0,0.240149554,0.433994823,0,0.141788898,5
519,0,0,0,0.113603681,0.070463043,0,0,0,0.240149554,0.433994823,0,0.141788898,5
520,0,0,0,0.113603681,0.070463043,0,0,0,0.240149554,0.433994823,0,0.141788898,5
521,0,0,0,0.113603681,0.070463043,0,0,0,0.240149554,0.433994823,0,0.141788898,5
522,0,0,0,0.115342285,0.421527625,0,0.055029716,0,0.146379045,0,0,0.26172133,5
523,0,0,0,0.115342285,0.421527625,0,0.055029716,0,0.146379045,0,0,0.26172133,5
524,0,0,0,0.117330168,0.323867787,0,0.091946676,0,0,0.380295836,0.043279766,0.043279766,19
525,0,0,0,0.119437939,0.431147541,0,0.058313817,0,0.133957845,0,0,0.257142857,5
526,0,0,0,0.119437939,0.431147541,0,0.058313817,0,0.133957845,0,0,0.257142857,5
527,0,0,0,0.120287253,0.33657753,0,0.095152603,0,0,0.358404989,0.044788812,0.044788812,19
528,0,0,0,0.121851272,0.091719899,0,0.148607931,0,0.19886706,0.079908401,0,0.359045438,12
529,0,0,0,0.124369324,0,0,0.103683148,0,0.018668012,0,0,0.753279516,12
530,0,0,0,0.125052989,0,0,0.381941501,0,0.108944468,0,0.034336583,0.34972446,7
531,0,0,0,0.125715882,0,0,0.3646459,0,0,0,0,0.509638218,5
532,0,0,0,0.126231247,0.11638127,0,0.318533111,0,0,0.028489165,0,0.410365207,14
533,0,0,0,0.126949241,0.078283621,0,0.158137101,0,0.164416536,0.013919414,0,0.458294087,5
534,0,0,0,0.128484321,0,0.039198606,0.43771777,0,0,0,0.035278746,0.359320557,7
535,0,0,0,0.131015476,0.228040421,0,0.227828422,0,0.140202106,0,0,0.272913575,14
536,0,0,0,0.131433315,0.338406198,0,0.092879543,0,0,0.349843202,0.043718871,0.043718871,19
537,0,0,0,0.13765749,0,0,0.380307979,0,0.047130191,0,0,0.43490434,7
538,0,0,0,0.138175119,0.355764569,0,0.046349268,0,0,0.367788228,0.045961408,0.045961408,19
539,0,0,0,0.138242894,0.264857881,0,0.237726098,0.246770026,0,0.112403101,0,0,17
540,0,0,0,0.138809388,0,0,0.252718947,0,0,0,0,0.608471666,12
541,0,0,0,0.139005271,0,0.108528179,0,0,0.125422354,0,0.627044195,0,9
542,0,0,0,0.139705882,0,0,0.860294118,0,0,0,0,0,16
543,0,0,0,0.141284177,0,0,0.028825931,0.028825931,0.617839911,0,0.056785847,0.126438204,21
544,0,0,0,0.141382277,0,0,0.117292802,0,0.021221681,0,0,0.720103241,12
545,0,0,0,0.142088448,0,0.14604002,0,0.088237767,0.336388095,0,0.131032453,0.156213217,4
546,0,0,0,0.142902745,0.373270909,0,0.10587359,0,0,0.27708023,0.050436263,0.050436263,19
547,0,0,0,0.143978219,0,0,0.142376682,0,0,0,0,0.713645099,12
548,0,0,0,0.144799054,0,0,0.2071513,0,0,0,0,0.648049645,12
549,0,0,0,0.145017794,0,0,0.210557533,0,0,0,0,0.644424674,12
550,0,0,0,0.146519642,0.110475534,0,0.402205376,0,0.039696761,0,0,0.301102688,12
551,0,0,0,0.148614023,0,0.524341952,0,0,0.327044025,0,0,0,18
552,0,0,0,0.149187353,0,0,0.366054823,0,0,0.28074715,0,0.204010674,7
553,0,0,0,0.149187353,0,0,0.366054823,0,0,0.28074715,0,0.204010674,7
554,0,0,0,0.150787075,0.378314002,0,0.103044739,0,0,0.269676885,0.04908865,0.04908865,19
555,0,0,0,0.151074589,0,0,0,0,0.403286979,0.345132743,0,0.100505689,16
556,0,0,0,0.151842752,0.185831286,0,0.183538084,0,0.162489762,0,0,0.316298116,14
557,0,0,0,0.153707595,0,0,0,0,0.846292405,0,0,0,21
558,0,0,0,0.155084385,0.161679194,0,0.262374131,0,0.033541342,0.013331442,0,0.373989505,14
559,0,0,0,0.155893536,0,0,0,0,0.525362026,0,0.056548823,0.262195615,21
560,0,0,0,0.15590519,0.161762703,0,0.156722517,0,0.19935976,0,0,0.32624983,14
561,0,0,0,0.156087285,0,0.157398943,0,0.067570253,0.312611789,0,0.161453158,0.144878572,4
562,0,0,0,0.156564417,0,0,0.242331288,0,0,0,0.234846626,0.366257669,16
563,0,0,0,0.156734999,0,0,0.348327662,0,0,0,0.167773259,0.32716408,12
564,0,0,0,0.156754513,0,0,0.348329529,0,0,0,0.167731895,0.327184063,12
565,0,0,0,0.156764614,0,0,0.348291974,0,0,0,0.16777074,0.327172672,12
566,0,0,0,0.156813086,0,0,0.348335132,0,0,0,0.167711534,0.327140247,12
567,0,0,0,0.157019112,0,0,0.032036299,0,0.621889179,0,0.064072597,0.124982813,21
568,0,0,0,0.157036916,0,0,0,0,0.540868715,0,0.037975715,0.264118654,21
569,0,0,0,0.159679183,0,0,0.25082027,0,0.059059424,0,0,0.530441123,12
570,0,0,0,0.162091302,0.188772363,0,0.159777915,0,0.126927822,0,0,0.362430598,14
571,0,0,0,0.162091302,0.188772363,0,0.159777915,0,0.126927822,0,0,0.362430598,14
572,0,0,0,0.162091302,0.188772363,0,0.159777915,0,0.126927822,0,0,0.362430598,14
573,0,0,0,0.162704411,0,0,0,0,0.419678439,0,0.096056067,0.321561083,21
574,0,0,0,0.163651805,0,0,0,0,0.501740977,0,0.039575372,0.295031847,21
575,0,0,0,0.164902507,0,0,0,0,0.477715877,0,0.064902507,0.292479109,21
576,0,0,0,0.165666267,0.156662665,0,0.166666667,0,0.164665866,0,0,0.346338535,14
577,0,0,0,0.165800596,0,0.13857133,0,0.130083836,0.269070879,0,0.10469064,0.19178272,4
578,0,0,0,0.1664,0,0,0.3328,0,0,0.1664,0,0.3344,3
579,0,0,0,0.167134831,0.584269663,0,0,0,0,0.248595506,0,0,5
580,0,0,0,0.168588922,0,0,0,0,0.501210309,0,0.111348427,0.218852342,21
581,0,0,0,0.169452102,0,0,0,0,0.453997243,0,0.067367333,0.309183322,21
582,0,0,0,0.170016376,0,0,0.034688105,0,0.555902933,0,0.104064314,0.135328272,21
583,0,0,0,0.171061763,0,0,0.22796669,0,0.053088133,0,0,0.547883414,12
584,0,0,0,0.172076105,0,0,0.422216004,0,0,0.170397314,0,0.235310576,7
585,0,0,0,0.172076105,0,0,0.422216004,0,0,0.170397314,0,0.235310576,7
586,0,0,0,0.172583975,0,0,0.321171375,0,0,0,0,0.506244649,12
587,0,0,0,0.173009082,0,0,0.017488554,0,0.47129025,0,0.138707498,0.199504616,21
588,0,0,0,0.173899802,0,0,0.035480432,0,0.554895691,0,0.097304705,0.13841937,21
589,0,0,0,0.174288742,0,0,0.394228418,0,0,0,0,0.43148284,7
590,0,0,0,0.174288742,0,0,0.394228418,0,0,0,0,0.43148284,7
591,0,0,0,0.177079582,0,0,0,0,0.485595967,0,0.041951746,0.295372704,21
592,0,0,0,0.177559126,0,0,0,0,0.429229103,0,0.054341939,0.338869832,21
593,0,0,0,0.177733893,0,0,0.245618366,0,0.015304863,0,0.005924463,0.555418415,12
594,0,0,0,0.17807966,0,0,0,0,0.516126051,0,0.043064412,0.262729877,21
595,0,0,0,0.17807966,0,0,0,0,0.516126051,0,0.043064412,0.262729877,21
596,0,0,0,0.179052995,0,0,0.036531828,0,0.568830354,0,0.036531828,0.179052995,21
597,0,0,0,0.180800629,0,0,0.385421244,0,0.132073726,0,0.301704401,0,12
598,0,0,0,0.18082572,0,0,0.385451602,0,0.132115184,0,0.301607494,0,12
599,0,0,0,0.180875923,0,0,0.385396664,0,0.132082456,0,0.301644958,0,12
600,0,0,0,0.180924401,0,0,0.385259554,0,0.132067179,0,0.301748866,0,12
601,0,0,0,0.181147868,0,0,0,0,0.568752491,0,0.068951774,0.181147868,21
602,0,0,0,0.185346919,0,0,0.006280662,0,0.591163944,0,0,0.217208475,12
603,0,0,0,0.186337914,0,0,0.018835893,0,0.47178658,0,0.136701698,0.186337914,21
604,0,0,0,0.186544824,0,0,0,0,0.534583268,0,0.073420514,0.205451394,21
605,0,0,0,0.186862078,0,0,0.250196284,0,0,0,0.15598011,0.406961528,7
606,0,0,0,0.187128367,0,0.020636586,0.208814271,0,0.061909759,0,0.165792235,0.355718783,7
607,0,0,0,0.187241412,0.034927355,0,0.227845665,0,0,0,0,0.549985567,5
608,0,0,0,0.187848997,0,0,0,0,0.48906803,0,0.039244986,0.283837987,21
609,0,0,0,0.187875983,0.546506247,0,0.034706155,0,0.100601573,0,0,0.130310042,21
610,0,0,0,0.187972068,0,0.143900527,0,0.136846231,0.293750891,0,0.107488955,0.130041328,4
611,0,0,0,0.187983919,0,0,0.289383562,0.015857653,0,0.12745682,0,0.379318046,24
612,0,0,0,0.190550665,0,0,0.37550135,0,0,0,0.036172843,0.397775143,12
613,0,0,0,0.19127132,0,0,0.393578902,0,0,0.049663179,0,0.365486599,7
614,0,0,0,0.19127132,0,0,0.393578902,0,0,0.049663179,0,0.365486599,7
615,0,0,0,0.1942959,0,0,0,0,0.483614425,0,0.111339641,0.210750034,21
616,0,0,0,0.195192308,0,0,0.160576923,0,0.035576923,0,0,0.608653846,12
617,0,0,0,0.19581749,0,0,0.095057034,0.709125475,0,0,0,0,13
618,0,0,0,0.197173842,0,0,0.354693833,0,0,0,0,0.448132326,5
619,0,0,0,0.197255733,0,0,0.17515425,0.017312828,0,0.141081131,0,0.469196059,24
620,0,0,0,0.1985138,0,0,0.250955414,0,0.043312102,0,0,0.507218684,12
621,0,0,0,0.201013514,0.201013514,0,0.298986486,0,0,0,0.298986486,0,5
622,0,0,0,0.202078801,0.284747401,0,0.068407058,0,0,0.104665216,0,0.340101523,5
623,0,0,0,0.202437167,0,0,0,0,0.417669459,0,0.123686215,0.256207159,21
624,0,0,0,0.202437167,0,0,0,0,0.382178218,0,0.123686215,0.291698401,21
625,0,0,0,0.202674358,0,0.015469324,0.203460933,0,0.030938647,0,0.202674358,0.344782381,7
626,0,0,0,0.202727511,0,0.015473381,0.203514293,0,0.030946761,0,0.20246525,0.344872804,7
627,0,0,0,0.205941736,0,0,0.207095472,0,0,0,0.068647245,0.518315547,7
628,0,0,0,0.206677696,0,0,0.007008573,0,0.544021657,0,0,0.242292074,12
629,0,0,0,0.209178499,0,0,0.028651116,0,0.375760649,0,0.132479716,0.25393002,21
630,0,0,0,0.209777778,0,0,0,0,0.790222222,0,0,0,21
631,0,0,0,0.210465386,0,0,0,0,0.525121556,0,0.053947673,0.210465386,21
632,0,0,0,0.214182111,0,0,0,0,0.388718775,0,0.126027397,0.271071716,21
633,0,0,0,0.215931534,0,0,0,0,0.784068466,0,0,0,21
634,0,0,0,0.216216216,0,0,0,0,0.72972973,0,0.054054054,0,7
635,0,0,0,0.21688569,0,0.102993325,0,0.168622236,0.215190864,0,0.153264497,0.143043388,4
636,0,0,0,0.217054264,0,0,0.017535937,0.017535937,0.423421389,0,0.142470084,0.181982389,21
637,0,0,0,0.22047405,0.226672116,0,0.156722517,0,0.134450347,0,0,0.26168097,14
638,0,0,0,0.223001403,0.333800842,0,0.276998597,0,0.166199158,0,0,0,5
639,0,0,0,0.2231162,0,0,0.018025685,0.018025685,0.428825623,0,0.097632678,0.21437413,21
640,0,0,0,0.223410405,0,0.017052023,0.241907514,0,0.034104046,0,0.102890173,0.380635838,7
641,0,0,0,0.227670397,0,0,0.390233978,0,0,0,0,0.382095626,5
642,0,0,0,0.23368235,0,0,0.435443296,0,0,0,0,0.330874354,12
643,0,0,0,0.233735679,0.007944626,0,0.427270867,0,0,0,0.331048827,0,12
644,0,0,0,0.233737971,0,0,0.435444932,0,0,0,0,0.330817097,12
645,0,0,0,0.233745919,0.007923014,0,0.427434712,0,0,0,0.330896355,0,12
646,0,0,0,0.233945861,0,0,0,0,0.462359218,0,0.092076665,0.211618257,21
647,0,0,0,0.233945861,0,0,0,0,0.462359218,0,0.092076665,0.211618257,21
648,0,0,0,0.235354573,0,0,0.297051644,0,0,0,0.467593782,0,16
649,0,0,0,0.238172043,0,0,0,0,0.418637993,0,0.083512545,0.259677419,21
650,0,0,0,0.239987581,0,0.018317293,0.185656628,0,0.036634586,0,0.110524682,0.40887923,7
651,0,0,0,0.239987581,0,0.018317293,0.185656628,0,0.036634586,0,0.110524682,0.40887923,7
652,0,0,0,0.240211311,0,0.018334369,0.185518956,0,0.036668738,0,0.110627719,0.408638906,7
653,0,0,0,0.240211311,0,0.018334369,0.185518956,0,0.036668738,0,0.110627719,0.408638906,7
654,0,0,0,0.240211311,0,0.018334369,0.185518956,0,0.036668738,0,0.110627719,0.408638906,7
655,0,0,0,0.240285981,0,0.018340068,0.166925707,0,0.036680137,0,0.129002176,0.408765931,7
656,0,0,0,0.240285981,0,0.018340068,0.166925707,0,0.036680137,0,0.129002176,0.408765931,7
657,0,0,0,0.240593977,0,0,0.019437724,0.019437724,0.413531326,0,0.105280721,0.201718528,21
